inst_id	cand_id	url	ne	type	link	pref_label_exact_match	pref_label_end_match	pref_label_match	alt_label_exact_match	alt_label_end_match	alt_label_match	last_part_match	levenshtein_ratio	name_conflict	date_match	solr_iteration	solr_position	solr_score	inlinks	lang	ambig	quotes	type_match	role_match	spec_match	keyword_match	subject_match	entity_match	label
468	2583	http://resolver.kb.nl/resolve?urn=ddd:010104105:mpeg21:a0027:ocr	Batavia	person	http://nl.dbpedia.org/resource/Jakarta	0.000	0.000	0.000	0.037	0.000	0.037	0.000	0.372	0.000	0.000	0.750	0.500	1.000	0.702	1.000	0.000	0.000	-1.000	0.000	0.000	0.000	0.762	0.000	0
468	2584	http://resolver.kb.nl/resolve?urn=ddd:010104105:mpeg21:a0027:ocr	Batavia	person	http://nl.dbpedia.org/resource/Bataafse_Republiek	0.000	0.000	0.000	0.125	0.000	0.000	0.000	0.488	0.000	0.000	0.750	0.450	1.000	0.075	1.000	0.000	0.000	-1.000	0.000	0.000	0.000	0.762	0.762	0
468	2585	http://resolver.kb.nl/resolve?urn=ddd:010104105:mpeg21:a0027:ocr	Batavia	person	http://dbpedia.org/resource/Batavia,_Suriname	0.000	0.000	1.000	1.000	0.000	0.000	0.000	0.804	0.000	0.000	0.750	0.400	1.000	0.001	0.000	0.000	0.000	-1.000	0.000	0.000	0.000	0.000	0.000	0
468	2586	http://resolver.kb.nl/resolve?urn=ddd:010104105:mpeg21:a0027:ocr	Batavia	person	http://dbpedia.org/resource/Batavia,_Wisconsin	0.000	0.000	1.000	1.000	0.000	0.000	0.000	0.792	0.000	0.000	0.750	0.350	1.000	0.001	0.000	0.000	0.000	-1.000	0.000	0.000	0.000	0.000	0.000	0
468	2587	http://resolver.kb.nl/resolve?urn=ddd:010104105:mpeg21:a0027:ocr	Batavia	person	http://dbpedia.org/resource/Batavia,_San_Luis	0.000	0.000	1.000	1.000	0.000	0.000	0.000	0.804	0.000	0.000	0.750	0.300	1.000	0.000	0.000	0.000	0.000	-1.000	0.000	0.000	0.000	0.000	0.000	0
469	2588	http://resolver.kb.nl/resolve?urn=ddd:010104105:mpeg21:a0027:ocr	Nieuwediep	location	http://nl.dbpedia.org/resource/Nieuwediep_(Drenthe)	1.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	1.000	1.000	1.000	0.700	1.000	1.000	0.000	1.000	0.000	0.000	0.000	0.000	0.762	0
469	2589	http://resolver.kb.nl/resolve?urn=ddd:010104105:mpeg21:a0027:ocr	Nieuwediep	location	http://nl.dbpedia.org/resource/Nieuwediep_(Den_Helder)	1.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	1.000	0.950	1.000	0.050	1.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.762	1
469	2590	http://resolver.kb.nl/resolve?urn=ddd:010104105:mpeg21:a0027:ocr	Nieuwediep	location	http://nl.dbpedia.org/resource/Marine_Golfclub_Nieuwediep	0.000	1.000	0.000	0.000	1.000	0.000	0.000	0.548	0.000	0.000	0.250	0.900	0.982	0.250	1.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.762	0
472	2591	http://resolver.kb.nl/resolve?urn=ddd:010104105:mpeg21:a0027:ocr	Kroonstad	location	http://nl.dbpedia.org/resource/Kroonstad_(Zuid-Afrika)	1.000	0.000	0.000	0.000	0.000	0.500	0.000	0.624	0.000	0.000	1.000	1.000	1.000	0.913	1.000	1.000	0.000	1.000	0.000	0.000	0.000	0.964	0.000	0
472	2592	http://resolver.kb.nl/resolve?urn=ddd:010104105:mpeg21:a0027:ocr	Kroonstad	location	http://nl.dbpedia.org/resource/Kroonstad_(Delfzijl)	1.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	1.000	0.950	1.000	0.025	1.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0
472	2593	http://resolver.kb.nl/resolve?urn=ddd:010104105:mpeg21:a0027:ocr	Kroonstad	location	http://dbpedia.org/resource/Roman_Catholic_Diocese_of_Kroonstad	0.000	1.000	0.000	0.250	0.500	0.000	0.000	0.603	0.000	0.000	0.750	0.900	1.000	0.062	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0
473	2594	http://resolver.kb.nl/resolve?urn=ddd:010104105:mpeg21:a0027:ocr	Rotterdam	location	http://nl.dbpedia.org/resource/Rotterdam	1.000	0.000	0.000	0.000	0.214	0.357	0.167	0.619	0.000	0.000	1.000	1.000	0.980	0.794	1.000	0.000	0.000	1.000	-1.000	0.000	0.000	0.000	0.762	1
473	2595	http://resolver.kb.nl/resolve?urn=ddd:010104105:mpeg21:a0027:ocr	Rotterdam	location	http://nl.dbpedia.org/resource/Rotterdam_(gemeente)	1.000	0.000	0.000	0.000	0.750	0.250	0.000	0.699	0.000	0.000	1.000	0.950	0.980	0.046	1.000	1.000	0.000	1.000	-1.000	0.000	0.000	0.000	0.762	0
473	2596	http://resolver.kb.nl/resolve?urn=ddd:010104105:mpeg21:a0027:ocr	Rotterdam	location	http://nl.dbpedia.org/resource/Rotterdam_(New_York)	1.000	0.000	0.000	0.000	0.000	0.833	0.000	0.645	0.000	0.000	1.000	0.900	0.980	0.009	1.000	1.000	0.000	1.000	-1.000	0.000	0.000	0.000	0.762	0
473	2597	http://resolver.kb.nl/resolve?urn=ddd:010104105:mpeg21:a0027:ocr	Rotterdam	location	http://nl.dbpedia.org/resource/Rotterdam_(schip,_1959)	1.000	0.000	0.000	0.000	0.500	0.000	0.000	0.708	0.000	0.000	1.000	0.850	0.980	0.003	1.000	1.000	0.000	0.000	1.000	0.000	0.000	0.762	0.762	0
473	2598	http://resolver.kb.nl/resolve?urn=ddd:010104105:mpeg21:a0027:ocr	Rotterdam	location	http://nl.dbpedia.org/resource/Rotterdam_(schip,_1997)	1.000	0.000	0.000	0.000	0.333	0.333	0.000	0.704	0.000	0.000	1.000	0.800	0.980	0.001	1.000	1.000	0.000	0.000	1.000	0.000	0.000	0.762	0.762	0
473	2599	http://resolver.kb.nl/resolve?urn=ddd:010104105:mpeg21:a0027:ocr	Rotterdam	location	http://nl.dbpedia.org/resource/Rotterdam_(schip,_1987)	1.000	0.000	0.000	0.000	1.000	0.000	0.000	0.790	0.000	0.000	1.000	0.750	0.980	0.001	1.000	1.000	0.000	0.000	1.000	0.000	0.000	0.000	0.762	0
473	2600	http://resolver.kb.nl/resolve?urn=ddd:010104105:mpeg21:a0027:ocr	Rotterdam	location	http://nl.dbpedia.org/resource/Rotterdam_(schip,_1908)	1.000	0.000	0.000	0.000	0.500	0.500	0.000	0.905	0.000	0.000	1.000	0.700	0.980	0.000	1.000	1.000	0.000	0.000	1.000	0.000	0.000	0.762	0.964	0
473	2601	http://resolver.kb.nl/resolve?urn=ddd:010104105:mpeg21:a0027:ocr	Rotterdam	location	http://nl.dbpedia.org/resource/Rotterdam_(schip,_1970)	1.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	1.000	0.650	0.980	0.000	1.000	1.000	0.000	0.000	1.000	0.000	0.000	0.762	0.762	0
473	2602	http://resolver.kb.nl/resolve?urn=ddd:010104105:mpeg21:a0027:ocr	Rotterdam	location	http://dbpedia.org/resource/Rotterdam_(or_Anywhere)	1.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	1.000	0.600	0.980	0.001	0.000	1.000	0.000	0.000	-1.000	0.000	0.000	0.000	0.000	0
473	2603	http://resolver.kb.nl/resolve?urn=ddd:010104105:mpeg21:a0027:ocr	Rotterdam	location	http://dbpedia.org/resource/Rotterdam_(CDP),_New_York	1.000	0.000	0.000	0.000	0.000	1.000	0.000	0.833	0.000	0.000	1.000	0.550	0.980	0.001	0.000	1.000	0.000	1.000	-1.000	0.000	0.000	0.000	0.762	0
473	2604	http://resolver.kb.nl/resolve?urn=ddd:010104105:mpeg21:a0027:ocr	Rotterdam	location	http://nl.dbpedia.org/resource/Bisdom_Rotterdam	0.000	1.000	0.000	0.200	0.600	0.000	0.000	0.646	0.000	0.000	0.750	0.500	1.000	0.008	1.000	0.000	0.000	1.000	-1.000	0.000	0.000	0.000	0.762	0
473	2605	http://resolver.kb.nl/resolve?urn=ddd:010104105:mpeg21:a0027:ocr	Rotterdam	location	http://nl.dbpedia.org/resource/Stadsregio_Rotterdam	0.000	1.000	0.000	0.250	0.000	0.250	0.000	0.595	0.000	0.000	0.750	0.450	1.000	0.006	1.000	0.000	0.000	1.000	-1.000	0.000	0.000	0.000	0.762	0
473	2606	http://resolver.kb.nl/resolve?urn=ddd:010104105:mpeg21:a0027:ocr	Rotterdam	location	http://nl.dbpedia.org/resource/Algemene_Begraafplaats_Crooswijk	0.000	0.000	0.000	0.500	0.000	0.000	0.000	0.496	0.000	0.000	0.750	0.400	1.000	0.003	1.000	0.000	0.000	0.000	0.000	0.000	0.995	0.000	0.000	0
473	2607	http://resolver.kb.nl/resolve?urn=ddd:010104105:mpeg21:a0027:ocr	Rotterdam	location	http://nl.dbpedia.org/resource/Zr.Ms._Rotterdam_(1998)	0.000	1.000	0.000	0.250	0.500	0.250	0.000	0.722	0.000	0.000	0.750	0.350	1.000	0.002	1.000	1.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0
473	2608	http://resolver.kb.nl/resolve?urn=ddd:010104105:mpeg21:a0027:ocr	Rotterdam	location	http://nl.dbpedia.org/resource/BVC_Rotterdam	0.000	1.000	0.000	0.500	0.500	0.000	0.000	0.768	0.000	0.000	0.750	0.300	1.000	0.001	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.762	0
473	2609	http://resolver.kb.nl/resolve?urn=ddd:010104105:mpeg21:a0027:ocr	Rotterdam	location	http://dbpedia.org/resource/SS_Rotterdam_(1872)	0.000	1.000	0.000	1.000	0.000	0.000	0.000	0.929	0.000	0.000	0.750	0.250	1.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000	0.000	0.762	0.762	0
473	2610	http://resolver.kb.nl/resolve?urn=ddd:010104105:mpeg21:a0027:ocr	Rotterdam	location	http://dbpedia.org/resource/Rotterdam,_Limpopo	0.000	0.000	1.000	1.000	0.000	0.000	0.000	0.846	0.000	0.000	0.750	0.200	1.000	0.000	0.000	0.000	0.000	1.000	-1.000	0.000	0.000	0.000	0.000	0
473	2611	http://resolver.kb.nl/resolve?urn=ddd:010104105:mpeg21:a0027:ocr	Rotterdam	location	http://nl.dbpedia.org/resource/Sparta_Rotterdam	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.427	0.000	0.000	0.250	0.150	0.742	0.122	1.000	0.000	0.000	0.000	-1.000	0.000	0.000	0.000	0.762	0
474	2612	http://resolver.kb.nl/resolve?urn=ddd:010104105:mpeg21:a0027:ocr	New-York	location	http://nl.dbpedia.org/resource/New_York_(stad)	1.000	0.000	0.000	0.000	0.130	0.333	0.034	0.541	0.000	0.000	1.000	1.000	1.000	0.547	1.000	1.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0
474	2613	http://resolver.kb.nl/resolve?urn=ddd:010104105:mpeg21:a0027:ocr	New-York	location	http://nl.dbpedia.org/resource/New_York_(staat)	1.000	0.000	0.000	0.000	0.184	0.184	0.167	0.582	0.000	0.000	1.000	0.950	1.000	0.425	1.000	1.000	0.000	1.000	0.000	0.000	0.000	0.762	0.762	0
474	2614	http://resolver.kb.nl/resolve?urn=ddd:010104105:mpeg21:a0027:ocr	New-York	location	http://nl.dbpedia.org/resource/New_York_(agglomeratie)	1.000	0.000	0.000	0.000	0.049	0.780	0.000	0.397	0.000	0.000	1.000	0.900	1.000	0.008	1.000	1.000	0.000	1.000	0.000	0.000	0.000	0.762	0.000	0
474	2615	http://resolver.kb.nl/resolve?urn=ddd:010104105:mpeg21:a0027:ocr	New-York	location	http://nl.dbpedia.org/resource/New_York_(provincie)	1.000	0.000	0.000	0.000	0.833	0.167	0.000	0.667	0.000	0.000	1.000	0.850	1.000	0.004	1.000	1.000	0.000	1.000	0.000	0.000	0.000	0.762	0.762	0
474	2616	http://resolver.kb.nl/resolve?urn=ddd:010104105:mpeg21:a0027:ocr	New-York	location	http://nl.dbpedia.org/resource/New_York_(lettertype)	1.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	1.000	0.800	1.000	0.000	1.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0
474	2617	http://resolver.kb.nl/resolve?urn=ddd:010104105:mpeg21:a0027:ocr	New-York	location	http://nl.dbpedia.org/resource/New_York_(Snow_Patrol)	1.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	1.000	0.750	1.000	0.000	1.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.762	0
474	2618	http://resolver.kb.nl/resolve?urn=ddd:010104105:mpeg21:a0027:ocr	New-York	location	http://dbpedia.org/resource/New_York_(magazine)	1.000	0.000	0.000	0.000	0.000	0.400	0.000	0.490	0.000	0.000	1.000	0.700	1.000	0.016	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0
474	2619	http://resolver.kb.nl/resolve?urn=ddd:010104105:mpeg21:a0027:ocr	New-York	location	http://dbpedia.org/resource/New_York_(film)	1.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	1.000	0.650	1.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0
474	2620	http://resolver.kb.nl/resolve?urn=ddd:010104105:mpeg21:a0027:ocr	New-York	location	http://dbpedia.org/resource/New_York_(album)	1.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	1.000	0.600	1.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0
474	2621	http://resolver.kb.nl/resolve?urn=ddd:010104105:mpeg21:a0027:ocr	New-York	location	http://dbpedia.org/resource/New_York_(Ja_Rule_song)	1.000	0.000	0.000	0.000	0.500	0.500	0.000	0.731	0.000	0.000	1.000	0.550	1.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0
474	2622	http://resolver.kb.nl/resolve?urn=ddd:010104105:mpeg21:a0027:ocr	New-York	location	http://dbpedia.org/resource/New_York_(World_Series_of_Football)	1.000	0.000	0.000	0.000	0.000	0.500	1.000	0.819	0.000	0.000	1.000	0.500	1.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0
474	2623	http://resolver.kb.nl/resolve?urn=ddd:010104105:mpeg21:a0027:ocr	New-York	location	http://dbpedia.org/resource/New_York_(Glee)	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.571	0.000	0.000	1.000	0.450	1.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0
474	2624	http://resolver.kb.nl/resolve?urn=ddd:010104105:mpeg21:a0027:ocr	New-York	location	http://dbpedia.org/resource/New_York_(Paloma_Faith_song)	1.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	1.000	0.400	1.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0
474	2625	http://resolver.kb.nl/resolve?urn=ddd:010104105:mpeg21:a0027:ocr	New-York	location	http://dbpedia.org/resource/New_York_(U2_song)	1.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	1.000	0.350	1.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0
474	2626	http://resolver.kb.nl/resolve?urn=ddd:010104105:mpeg21:a0027:ocr	New-York	location	http://dbpedia.org/resource/New_York_(Eskimo_Joe_song)	1.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	1.000	0.300	1.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0
474	2627	http://resolver.kb.nl/resolve?urn=ddd:010104105:mpeg21:a0027:ocr	New-York	location	http://dbpedia.org/resource/New_York_(novel)	1.000	0.000	0.000	0.000	0.000	1.000	0.000	0.833	0.000	0.000	1.000	0.250	1.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0
474	2628	http://resolver.kb.nl/resolve?urn=ddd:010104105:mpeg21:a0027:ocr	New-York	location	http://dbpedia.org/resource/New_York_(Anthony_Burgess_book)	1.000	0.000	0.000	0.000	1.000	0.000	0.000	0.742	0.000	0.000	1.000	0.200	1.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0
474	2629	http://resolver.kb.nl/resolve?urn=ddd:010104105:mpeg21:a0027:ocr	New-York	location	http://dbpedia.org/resource/New_York_(1927_film)	1.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	1.000	0.150	1.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0
474	2630	http://resolver.kb.nl/resolve?urn=ddd:010104105:mpeg21:a0027:ocr	New-York	location	http://dbpedia.org/resource/New_York_(Angel_Haze_song)	1.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	1.000	0.100	1.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0
474	2631	http://resolver.kb.nl/resolve?urn=ddd:010104105:mpeg21:a0027:ocr	New-York	location	http://dbpedia.org/resource/New_York_(1916_film)	1.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	1.000	0.050	1.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0
475	2632	http://resolver.kb.nl/resolve?urn=ddd:010104105:mpeg21:a0027:ocr	African	other	http://nl.dbpedia.org/resource/South_African_Airways	0.000	0.000	1.000	0.000	0.000	0.467	0.125	0.420	0.000	0.000	0.250	1.000	1.000	0.739	1.000	0.000	0.000	0.000	-1.000	0.000	0.000	0.762	0.000	0
475	2633	http://resolver.kb.nl/resolve?urn=ddd:010104105:mpeg21:a0027:ocr	African	other	http://nl.dbpedia.org/resource/Royal_African_Company	0.000	0.000	1.000	0.000	0.000	0.000	0.333	0.348	0.000	0.000	0.250	0.950	1.000	0.261	1.000	0.000	0.000	0.000	-1.000	0.000	0.000	0.762	0.762	0
478	2634	http://resolver.kb.nl/resolve?urn=ddd:010104105:mpeg21:a0027:ocr	Southampton	location	http://nl.dbpedia.org/resource/Southampton_(Verenigd_Koninkrijk)	1.000	0.000	0.000	0.000	0.214	0.429	0.200	0.701	0.000	0.000	1.000	1.000	0.985	0.439	1.000	1.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	1
478	2635	http://resolver.kb.nl/resolve?urn=ddd:010104105:mpeg21:a0027:ocr	Southampton	location	http://nl.dbpedia.org/resource/Southampton_(New_York)	1.000	0.000	0.000	0.000	0.143	0.714	0.000	0.764	0.000	0.000	1.000	0.950	0.985	0.036	1.000	1.000	0.000	1.000	0.000	0.000	0.000	0.000	0.762	0
478	2636	http://resolver.kb.nl/resolve?urn=ddd:010104105:mpeg21:a0027:ocr	Southampton	location	http://nl.dbpedia.org/resource/Southampton_(Bermuda)	1.000	0.000	0.000	0.000	0.000	1.000	0.000	0.772	0.000	0.000	1.000	0.900	0.985	0.005	1.000	1.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0
478	2637	http://resolver.kb.nl/resolve?urn=ddd:010104105:mpeg21:a0027:ocr	Southampton	location	http://dbpedia.org/resource/Southampton_(UK_Parliament_constituency)	1.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	1.000	0.850	0.985	0.021	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0
478	2638	http://resolver.kb.nl/resolve?urn=ddd:010104105:mpeg21:a0027:ocr	Southampton	location	http://dbpedia.org/resource/Southampton_(village),_New_York	1.000	0.000	0.000	0.000	0.500	0.500	0.000	0.792	0.000	0.000	1.000	0.800	0.985	0.010	0.000	1.000	0.000	1.000	0.000	0.000	0.000	0.000	0.762	0
478	2639	http://resolver.kb.nl/resolve?urn=ddd:010104105:mpeg21:a0027:ocr	Southampton	location	http://dbpedia.org/resource/Southampton_(LIRR_station)	1.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	1.000	0.750	0.985	0.001	0.000	1.000	0.000	1.000	0.000	0.000	0.000	0.000	0.762	0
478	2640	http://resolver.kb.nl/resolve?urn=ddd:010104105:mpeg21:a0027:ocr	Southampton	location	http://dbpedia.org/resource/Southampton_(SEPTA_station)	1.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	1.000	0.700	0.985	0.000	0.000	1.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0
478	2641	http://resolver.kb.nl/resolve?urn=ddd:010104105:mpeg21:a0027:ocr	Southampton	location	http://nl.dbpedia.org/resource/Southampton_FC	0.000	0.000	1.000	0.062	0.000	0.250	0.000	0.474	0.000	0.000	0.750	0.650	1.000	0.422	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0
478	2642	http://resolver.kb.nl/resolve?urn=ddd:010104105:mpeg21:a0027:ocr	Southampton	location	http://nl.dbpedia.org/resource/Station_Southampton_Central	0.000	0.000	1.000	0.200	0.000	0.800	0.000	0.645	0.000	0.000	0.750	0.600	1.000	0.011	1.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0
478	2643	http://resolver.kb.nl/resolve?urn=ddd:010104105:mpeg21:a0027:ocr	Southampton	location	http://nl.dbpedia.org/resource/Southamptoneiland	0.000	0.000	0.000	0.200	0.000	0.400	0.000	0.642	0.000	0.000	0.750	0.550	1.000	0.009	1.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0
478	2644	http://resolver.kb.nl/resolve?urn=ddd:010104105:mpeg21:a0027:ocr	Southampton	location	http://dbpedia.org/resource/Southampton,_Ontario	0.000	0.000	1.000	0.500	0.000	0.500	0.000	0.871	0.000	0.000	0.750	0.500	1.000	0.005	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0
478	2645	http://resolver.kb.nl/resolve?urn=ddd:010104105:mpeg21:a0027:ocr	Southampton	location	http://dbpedia.org/resource/Southampton,_Pennsylvania	0.000	0.000	1.000	0.500	0.000	0.500	0.000	0.836	0.000	0.000	0.750	0.450	1.000	0.003	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0
478	2646	http://resolver.kb.nl/resolve?urn=ddd:010104105:mpeg21:a0027:ocr	Southampton	location	http://dbpedia.org/resource/Southampton,_Houston	0.000	0.000	1.000	0.250	0.000	0.750	0.000	0.745	0.000	0.000	0.750	0.400	1.000	0.002	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0
478	2647	http://resolver.kb.nl/resolve?urn=ddd:010104105:mpeg21:a0027:ocr	Southampton	location	http://dbpedia.org/resource/Southampton_Parish,_New_Brunswick	0.000	0.000	1.000	1.000	0.000	0.000	0.000	0.756	0.000	0.000	0.750	0.350	1.000	0.001	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0
478	2648	http://resolver.kb.nl/resolve?urn=ddd:010104105:mpeg21:a0027:ocr	Southampton	location	http://dbpedia.org/resource/Henry_Wriothesley,_3rd_Earl_of_Southampton	0.000	1.000	0.000	0.000	1.000	0.000	0.000	0.604	0.000	0.500	0.500	0.300	0.978	0.016	0.000	0.000	0.000	-1.000	0.000	0.000	0.000	0.000	0.000	0
478	2649	http://resolver.kb.nl/resolve?urn=ddd:010104105:mpeg21:a0027:ocr	Southampton	location	http://dbpedia.org/resource/Thomas_Wriothesley,_1st_Earl_of_Southampton	0.000	1.000	0.000	0.000	0.500	0.000	0.000	0.455	0.000	0.500	0.500	0.250	0.978	0.007	0.000	0.000	0.000	-1.000	0.000	0.000	0.000	0.000	0.000	0
478	2650	http://resolver.kb.nl/resolve?urn=ddd:010104105:mpeg21:a0027:ocr	Southampton	location	http://dbpedia.org/resource/William_FitzWilliam,_1st_Earl_of_Southampton	0.000	1.000	0.000	0.000	1.000	0.000	0.000	0.498	0.000	0.000	0.500	0.200	0.978	0.004	0.000	0.000	0.000	-1.000	0.000	0.000	0.000	0.762	0.000	0
478	2651	http://resolver.kb.nl/resolve?urn=ddd:010104105:mpeg21:a0027:ocr	Southampton	location	http://dbpedia.org/resource/Henry_Wriothesley,_2nd_Earl_of_Southampton	0.000	1.000	0.000	0.000	1.000	0.000	0.000	0.419	0.000	0.500	0.500	0.150	0.978	0.003	0.000	0.000	0.000	-1.000	0.000	0.000	0.000	0.000	0.000	0
478	2652	http://resolver.kb.nl/resolve?urn=ddd:010104105:mpeg21:a0027:ocr	Southampton	location	http://dbpedia.org/resource/Mary_Wriothesley,_Countess_of_Southampton	0.000	1.000	0.000	0.000	0.500	0.000	0.000	0.364	0.000	0.500	0.500	0.100	0.978	0.002	0.000	0.000	0.000	-1.000	0.000	0.000	0.000	0.000	0.000	0
478	2653	http://resolver.kb.nl/resolve?urn=ddd:010104105:mpeg21:a0027:ocr	Southampton	location	http://dbpedia.org/resource/Elizabeth_Wriothesley,_Countess_of_Southampton	0.000	1.000	0.000	0.000	0.200	0.200	0.000	0.322	0.000	0.500	0.500	0.050	0.978	0.002	0.000	0.000	0.000	-1.000	0.000	0.000	0.000	0.000	0.000	0
479	2654	http://resolver.kb.nl/resolve?urn=ddd:010104105:mpeg21:a0027:ocr	Sumatra	location	http://nl.dbpedia.org/resource/Sumatra	1.000	0.000	0.000	0.000	0.167	0.167	0.250	0.638	0.000	0.000	1.000	1.000	0.967	0.319	1.000	0.000	0.000	1.000	-1.000	0.000	0.000	0.000	0.000	0
479	2655	http://resolver.kb.nl/resolve?urn=ddd:010104105:mpeg21:a0027:ocr	Sumatra	location	http://nl.dbpedia.org/resource/Sumatra_(schip,_1926)	1.000	0.000	0.000	0.000	1.000	0.000	0.000	0.800	0.000	0.000	1.000	0.950	0.967	0.002	1.000	1.000	0.000	0.000	1.000	0.000	0.000	0.762	0.762	0
479	2656	http://resolver.kb.nl/resolve?urn=ddd:010104105:mpeg21:a0027:ocr	Sumatra	location	http://nl.dbpedia.org/resource/Sumatra_(schip,_1890)	1.000	0.000	0.000	0.000	1.000	0.000	0.000	0.800	0.000	0.000	1.000	0.900	0.967	0.000	1.000	1.000	0.000	0.000	1.000	0.000	0.000	0.000	0.762	0
479	2657	http://resolver.kb.nl/resolve?urn=ddd:010104105:mpeg21:a0027:ocr	Sumatra	location	http://nl.dbpedia.org/resource/Sumatra_(Harlingen)	1.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	1.000	0.850	0.967	0.000	1.000	1.000	0.000	1.000	-1.000	0.000	0.000	0.000	0.762	0
479	2658	http://resolver.kb.nl/resolve?urn=ddd:010104105:mpeg21:a0027:ocr	Sumatra	location	http://nl.dbpedia.org/resource/Sumatrahoen_(groot)	0.000	0.000	0.000	0.333	0.000	0.667	0.000	0.788	0.000	0.000	0.750	0.800	1.000	0.001	1.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.762	0
479	2659	http://resolver.kb.nl/resolve?urn=ddd:010104105:mpeg21:a0027:ocr	Sumatra	location	http://dbpedia.org/resource/Cherryholmes_III:_Don't_Believe	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.556	0.000	0.000	0.750	0.750	1.000	0.000	0.000	0.000	0.000	0.000	-1.000	0.000	0.000	0.000	0.000	0
479	2660	http://resolver.kb.nl/resolve?urn=ddd:010104105:mpeg21:a0027:ocr	Sumatra	location	http://nl.dbpedia.org/resource/Noord-Sumatra	0.000	1.000	0.000	0.000	0.167	0.333	0.333	0.607	0.000	0.000	0.250	0.700	0.784	0.393	1.000	0.000	0.000	1.000	-1.000	0.000	0.000	0.000	0.000	0
