inst_id	cand_id	url	ne	type	link	pref_label_exact_match	pref_label_end_match	pref_label_match	alt_label_exact_match	alt_label_end_match	alt_label_match	last_part_match	levenshtein_ratio	name_conflict	date_match	solr_iteration	solr_position	solr_score	inlinks	lang	ambig	quotes	type_match	role_match	spec_match	keyword_match	subject_match	entity_match	label
461	2385	http://resolver.kb.nl/resolve?urn=ddd:010806995:mpeg21:a0018:ocr	Beijeren	location	http://nl.dbpedia.org/resource/Leendert_van_Beijeren	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.552	0.000	0.000	0.000	0.200	1.000	0.000	1.000	0.000	0.000	-1.000	0.000	0.000	0.762	0.000	0.000	0
462	2386	http://resolver.kb.nl/resolve?urn=ddd:010806995:mpeg21:a0018:ocr	Lodewijk I	person	http://nl.dbpedia.org/resource/Lodewijk_de_Vrome	0.000	0.000	0.000	0.250	0.000	0.250	0.000	0.669	0.000	0.000	0.000	0.050	0.227	0.955	1.000	0.000	0.000	1.000	1.000	0.000	1.000	0.762	0.762	0
462	2387	http://resolver.kb.nl/resolve?urn=ddd:010806995:mpeg21:a0018:ocr	Lodewijk I	person	http://nl.dbpedia.org/resource/Lodewijk_I_van_Anhalt-Köthen	0.000	0.000	1.000	0.500	0.000	0.000	0.000	0.590	0.000	0.500	0.000	0.100	1.000	0.045	1.000	0.000	0.000	1.000	1.000	0.000	0.000	0.762	0.000	0
463	2388	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	Blad	location	http://nl.dbpedia.org/resource/Blad	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.650	0.000	0.000	0.000	0.050	1.000	0.967	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.762	0
463	2389	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	Blad	location	http://nl.dbpedia.org/resource/TeVe-Blad_(wielerploeg)	0.000	1.000	0.000	0.000	0.000	0.500	0.000	0.418	0.000	0.000	0.000	0.100	0.202	0.004	1.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0
463	2390	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	Blad	location	http://nl.dbpedia.org/resource/TeVe-Blad	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.615	0.000	0.000	0.000	0.150	0.202	0.002	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0
463	2391	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	Blad	location	http://dbpedia.org/resource/Romerikes_Blad	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.281	0.000	0.000	0.000	0.200	0.202	0.005	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.762	0
463	2392	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	Blad	location	http://dbpedia.org/resource/Tønsbergs_Blad	0.000	1.000	0.000	0.000	1.000	0.000	0.000	0.458	0.000	0.000	0.000	0.250	0.202	0.005	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.964	0
463	2393	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	Blad	location	http://dbpedia.org/resource/Fredriksstad_Blad	0.000	1.000	0.000	0.000	1.000	0.000	0.000	0.382	0.000	0.000	0.000	0.300	0.202	0.004	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.762	0
463	2394	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	Blad	location	http://dbpedia.org/resource/Ringerikes_Blad	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.544	0.000	0.000	0.000	0.350	0.202	0.002	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.762	0
463	2395	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	Blad	location	http://dbpedia.org/resource/Sandefjords_Blad	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.400	0.000	0.000	0.000	0.400	0.202	0.002	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.964	0
463	2396	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	Blad	location	http://dbpedia.org/resource/Eidsvoll_Ullensaker_Blad	0.000	1.000	0.000	0.000	1.000	0.000	0.000	0.409	0.000	0.000	0.000	0.450	0.202	0.002	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.762	0
463	2397	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	Blad	location	http://dbpedia.org/resource/Østlandets_Blad	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.421	0.000	0.000	0.000	0.500	0.202	0.002	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.762	0
463	2398	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	Blad	location	http://dbpedia.org/resource/Rana_Blad	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.615	0.000	0.000	0.000	0.550	0.202	0.002	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.762	0
463	2399	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	Blad	location	http://dbpedia.org/resource/Stjørdalens_Blad	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.400	0.000	0.000	0.000	0.600	0.202	0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0
463	2400	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	Blad	location	http://dbpedia.org/resource/Porsgrunds_Blad	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.263	0.000	0.000	0.000	0.650	0.202	0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.762	0
463	2401	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	Blad	location	http://dbpedia.org/resource/Brian_Blad	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.571	0.000	0.000	0.000	0.700	0.934	0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.762	0
463	2402	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	Blad	location	http://dbpedia.org/resource/Nordstrands_Blad	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.400	0.000	0.000	0.000	0.750	0.202	0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.762	0
464	2403	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	Rumphius	person	http://nl.dbpedia.org/resource/Georg_Everhard_Rumphius	0.000	1.000	0.000	0.200	0.600	0.000	0.000	0.544	0.000	0.000	0.000	0.050	1.000	0.867	1.000	0.000	0.762	0.167	0.000	0.000	0.000	0.964	0.762	0
464	2404	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	Rumphius	person	http://dbpedia.org/resource/Miss_Rumphius	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.762	0.000	0.000	0.000	0.100	0.107	0.133	0.000	0.000	0.762	0.000	0.000	0.000	0.000	0.762	0.762	0
465	2405	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	Molukken	other	http://nl.dbpedia.org/resource/Molukken	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.514	0.000	0.000	0.000	0.050	1.000	0.683	1.000	0.000	0.000	1.000	0.000	0.000	1.000	0.762	0.964	1
465	2406	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	Molukken	other	http://nl.dbpedia.org/resource/Maluku_(provincie)	0.000	0.000	0.000	0.250	0.250	0.000	0.000	0.623	0.000	0.000	0.000	0.100	0.261	0.169	1.000	1.000	0.000	1.000	0.000	0.000	0.999	0.000	0.000	0
465	2407	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	Molukken	other	http://nl.dbpedia.org/resource/Noord-Molukken	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.509	0.000	0.000	0.000	0.150	0.239	0.101	1.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.762	0
465	2408	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	Molukken	other	http://nl.dbpedia.org/resource/Republiek_der_Zuid-Molukken	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.334	0.000	0.000	0.000	0.200	0.239	0.046	1.000	0.000	0.000	1.000	0.000	0.000	0.995	0.762	0.995	0
467	2409	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	Bali	location	http://nl.dbpedia.org/resource/Bali_(eiland)	1.000	0.000	0.000	0.000	0.500	0.000	0.000	0.462	0.000	0.000	0.000	0.050	1.000	0.913	1.000	1.000	0.000	0.200	-1.000	1.000	0.000	0.000	0.964	0
467	2410	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	Bali	location	http://nl.dbpedia.org/resource/WTA-toernooi_van_Bali	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.232	0.000	0.000	0.000	0.100	0.189	0.030	1.000	0.000	0.000	0.000	-1.000	0.000	0.000	0.762	0.964	0
467	2411	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	Bali	location	http://nl.dbpedia.org/resource/Tweede_expeditie_naar_Bali	0.000	1.000	0.000	0.000	0.333	0.333	1.000	0.250	0.000	0.000	0.000	0.150	0.189	0.015	1.000	0.000	0.000	0.000	-1.000	0.000	1.000	0.762	0.000	0
467	2412	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	Bali	location	http://nl.dbpedia.org/resource/Straat_Bali	0.000	1.000	0.000	0.000	0.000	1.000	0.000	0.533	0.000	0.000	0.000	0.200	0.189	0.012	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.762	0
467	2413	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	Bali	location	http://nl.dbpedia.org/resource/Eerste_expeditie_naar_Bali	0.000	1.000	0.000	0.000	0.667	0.333	0.000	0.359	0.000	0.000	0.000	0.250	0.189	0.010	1.000	0.000	0.000	0.000	-1.000	0.000	1.000	0.762	0.000	0
467	2414	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	Bali	location	http://nl.dbpedia.org/resource/Gran_Hotel_Bali	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.421	0.000	0.000	0.000	0.300	0.189	0.007	1.000	0.000	0.000	0.200	-1.000	0.000	0.000	0.964	0.964	0
467	2415	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	Bali	location	http://nl.dbpedia.org/resource/Nationaal_park_West-Bali	0.000	1.000	0.000	0.000	0.250	0.750	0.000	0.350	0.000	0.000	0.000	0.350	0.189	0.003	1.000	0.000	0.000	0.200	-1.000	0.000	0.000	0.762	0.762	0
467	2416	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	Bali	location	http://nl.dbpedia.org/resource/Bali_(Kreta)	1.000	0.000	0.000	0.000	0.000	1.000	0.000	0.767	0.000	0.000	0.000	0.400	1.000	0.003	1.000	1.000	0.000	0.200	-1.000	0.000	1.000	0.000	0.762	0
467	2417	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	Bali	location	http://nl.dbpedia.org/resource/Trance_and_Dance_in_Bali	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.286	0.000	0.000	0.000	0.450	0.189	0.002	1.000	0.000	0.000	0.000	-1.000	0.000	0.000	0.762	0.000	0
467	2418	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	Bali	location	http://nl.dbpedia.org/resource/Rai_Umanath_Bali	0.000	1.000	0.000	0.000	0.500	0.500	0.000	0.467	0.000	0.000	0.000	0.500	0.934	0.002	1.000	0.000	0.000	0.800	-1.000	0.000	0.762	0.762	0.964	0
467	2419	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	Bali	location	http://nl.dbpedia.org/resource/Amok_op_Bali	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.500	0.000	0.000	0.000	0.550	0.189	0.001	1.000	0.000	0.000	0.000	-1.000	0.000	0.000	0.964	0.762	0
468	2420	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	Semarang	person	http://nl.dbpedia.org/resource/Semarang_(stad)	1.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.050	0.935	0.552	1.000	1.000	0.000	0.500	0.000	0.000	0.000	0.000	0.964	0
468	2421	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	Semarang	person	http://nl.dbpedia.org/resource/Semarang_(regentschap)	1.000	0.000	0.000	0.000	0.500	0.500	0.000	0.761	0.000	0.000	0.000	0.100	0.935	0.207	1.000	1.000	0.000	0.500	0.000	0.000	0.000	0.000	0.964	0
468	2422	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	Semarang	person	http://nl.dbpedia.org/resource/Djamboe_semarang	0.000	1.000	0.000	0.000	0.200	0.000	0.000	0.486	0.000	0.000	0.000	0.150	0.206	0.051	1.000	0.000	0.000	0.000	0.000	0.000	0.995	0.000	0.995	0
468	2423	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	Semarang	person	http://nl.dbpedia.org/resource/Semarang_(Sungai_Serut)	1.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.200	0.935	0.000	1.000	1.000	0.000	0.500	0.000	0.000	1.000	0.000	0.000	0
468	2424	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	Semarang	person	http://nl.dbpedia.org/resource/Semarang_(Banjarnegara)	1.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.250	0.935	0.000	1.000	1.000	0.000	0.500	0.000	0.000	1.000	0.000	0.762	0
468	2425	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	Semarang	person	http://dbpedia.org/resource/PSIS_Semarang	0.000	1.000	0.000	0.000	0.250	0.000	0.000	0.382	0.000	0.000	0.000	0.300	0.206	0.123	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.762	0.964	0
468	2426	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	Semarang	person	http://dbpedia.org/resource/Roman_Catholic_Archdiocese_of_Semarang	0.000	1.000	0.000	0.167	0.667	0.000	0.000	0.551	0.000	0.000	0.000	0.350	1.000	0.029	0.000	0.000	0.000	0.500	0.000	0.000	0.000	0.762	0.964	0
468	2427	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	Semarang	person	http://dbpedia.org/resource/Holy_Rosary_Cathedral,_Semarang	0.000	1.000	0.000	0.000	0.000	0.200	0.000	0.318	0.000	0.000	0.000	0.400	0.206	0.013	0.000	0.000	0.000	0.500	0.000	0.000	0.000	0.762	0.762	0
468	2428	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	Semarang	person	http://dbpedia.org/resource/Colonial_Exhibition_of_Semarang	0.000	1.000	0.000	0.000	0.500	0.000	0.000	0.354	0.000	0.000	0.000	0.450	0.206	0.009	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.995	0
468	2429	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	Semarang	person	http://dbpedia.org/resource/State_University_of_Semarang	0.000	1.000	0.000	0.000	0.500	0.500	0.000	0.462	0.000	0.000	0.000	0.500	0.206	0.005	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.964	0
468	2430	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	Semarang	person	http://dbpedia.org/resource/St._Joseph's_Church,_Semarang	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.353	0.000	0.000	0.000	0.550	0.206	0.005	0.000	0.000	0.000	0.500	0.000	0.000	0.000	0.762	0.762	0
468	2431	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	Semarang	person	http://dbpedia.org/resource/Persikas_Semarang_Regency	0.000	0.000	1.000	0.000	0.250	0.250	0.000	0.339	0.000	0.000	0.000	0.600	0.206	0.004	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.762	0
468	2432	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	Semarang	person	http://dbpedia.org/resource/Dutch_architecture_in_Semarang	0.000	1.000	0.000	0.000	1.000	0.000	0.000	0.421	0.000	0.000	0.000	0.650	0.206	0.002	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.995	0
468	2433	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	Semarang	person	http://dbpedia.org/resource/SMA_3_Semarang	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.727	0.000	0.000	0.000	0.700	0.206	0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.762	0.964	0
469	2434	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	Priok	location	http://nl.dbpedia.org/resource/Tanjung_Priok_(onderdistrict)	0.000	1.000	0.000	0.000	1.000	0.000	0.000	0.527	0.000	0.000	0.000	0.050	1.000	0.600	1.000	1.000	0.000	1.000	0.000	0.000	0.762	0.000	0.964	0
469	2435	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	Priok	location	http://nl.dbpedia.org/resource/Tanjung_Priok_(plaats)	0.000	1.000	0.000	0.000	0.000	0.000	1.000	0.500	0.000	0.000	0.000	0.100	1.000	0.222	1.000	1.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0
469	2436	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	Priok	location	http://nl.dbpedia.org/resource/Station_Tanjung_Priok	0.000	1.000	0.000	0.000	0.500	0.500	0.000	0.324	0.000	0.000	0.000	0.150	1.000	0.067	1.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0
469	2437	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	Priok	location	http://dbpedia.org/resource/Port_of_Tanjung_Priok	0.000	1.000	0.000	0.000	0.000	0.500	0.000	0.406	0.000	0.000	0.000	0.200	1.000	0.111	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.762	0
470	2438	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	Soerabaja	location	http://nl.dbpedia.org/resource/Soerabaja	1.000	0.000	0.000	0.000	0.000	0.000	0.250	0.736	0.000	0.000	0.000	0.050	1.000	0.951	1.000	0.000	0.000	0.714	0.000	0.000	0.000	0.000	0.762	1
470	2439	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	Soerabaja	location	http://nl.dbpedia.org/resource/Strijd_om_Soerabaja	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.544	0.000	0.000	0.000	0.100	0.235	0.035	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.762	0.000	0
470	2440	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	Soerabaja	location	http://nl.dbpedia.org/resource/WTA-toernooi_van_Soerabaja	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.418	0.000	0.000	0.000	0.150	0.235	0.012	1.000	0.000	0.000	0.000	0.000	0.000	1.000	0.000	0.762	0
470	2441	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	Soerabaja	location	http://nl.dbpedia.org/resource/Pekik_van_Soerabaja	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.393	0.000	0.000	0.000	0.200	0.235	0.002	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.762	0
472	2442	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	Indië	location	http://nl.dbpedia.org/resource/Indie_(muziek)	1.000	0.000	0.000	0.000	0.000	0.286	0.000	0.715	0.000	0.000	0.000	0.050	1.000	0.350	1.000	1.000	0.000	0.000	0.000	0.000	0.000	0.762	0.964	0
472	2443	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	Indië	location	http://nl.dbpedia.org/resource/Brits-Indië	0.000	1.000	0.000	0.000	0.000	0.000	0.600	0.470	0.000	0.000	0.000	0.100	0.179	0.148	1.000	0.000	0.000	0.600	0.000	0.000	0.000	0.762	0.762	0
472	2444	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	Indië	location	http://nl.dbpedia.org/resource/West-Indië	0.000	1.000	0.000	0.000	0.500	0.000	1.000	0.559	0.000	0.000	0.000	0.150	0.179	0.123	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0
472	2445	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	Indië	location	http://nl.dbpedia.org/resource/Nederlands-Indië	0.000	1.000	0.000	0.000	0.250	0.000	0.333	0.399	0.000	0.000	0.000	0.200	0.179	0.085	1.000	0.000	0.000	0.600	0.000	0.000	0.000	0.000	0.995	1
472	2446	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	Indië	location	http://nl.dbpedia.org/resource/Onafhankelijke_film	0.000	0.000	0.000	0.333	0.000	0.000	0.000	0.465	0.000	0.000	0.000	0.250	0.333	0.071	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.762	0.000	0
472	2447	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	Indië	location	http://nl.dbpedia.org/resource/Deling_van_Brits-Indië	0.000	1.000	0.000	0.000	0.000	0.000	1.000	0.366	0.000	0.000	0.000	0.300	0.179	0.042	1.000	0.000	0.000	0.000	0.000	0.000	1.000	0.762	0.964	0
472	2448	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	Indië	location	http://nl.dbpedia.org/resource/Vorstenlanden_van_Brits-Indië	0.000	1.000	0.000	0.000	0.200	0.000	0.000	0.323	0.000	0.000	0.000	0.350	0.179	0.035	1.000	0.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	0
472	2449	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	Indië	location	http://nl.dbpedia.org/resource/Gouverneur-generaal_van_Brits-Indië	0.000	1.000	0.000	0.000	0.250	0.000	1.000	0.289	0.000	0.000	0.000	0.400	0.179	0.031	1.000	0.000	0.000	0.000	0.000	0.000	1.000	0.762	0.964	0
472	2450	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	Indië	location	http://nl.dbpedia.org/resource/Orde_van_de_Ster_van_Indië_(Verenigd_Koninkrijk)	0.000	1.000	0.000	0.000	0.000	0.000	0.667	0.265	0.000	0.000	0.000	0.450	0.179	0.020	1.000	1.000	0.000	0.000	0.000	0.000	0.000	0.762	0.995	0
472	2451	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	Indië	location	http://nl.dbpedia.org/resource/Portugees-Indië	0.000	1.000	0.000	0.000	0.000	0.000	1.000	0.420	0.000	0.000	0.000	0.500	0.179	0.017	1.000	0.000	0.000	0.600	0.000	0.000	1.000	0.000	0.000	0
472	2452	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	Indië	location	http://nl.dbpedia.org/resource/Brits-West-Indië	0.000	1.000	0.000	0.000	0.000	0.000	1.000	0.506	0.000	0.000	0.000	0.550	0.179	0.013	1.000	0.000	0.000	0.000	0.000	0.000	0.999	0.000	0.762	0
472	2453	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	Indië	location	http://nl.dbpedia.org/resource/Indië_(regio)	1.000	0.000	0.000	0.000	0.500	0.000	1.000	0.859	0.000	0.000	0.000	0.600	1.000	0.012	1.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0
472	2454	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	Indië	location	http://nl.dbpedia.org/resource/Japanse_bezetting_van_Nederlands-Indië	0.000	1.000	0.000	0.000	0.000	0.000	0.400	0.237	0.000	0.000	0.000	0.650	0.179	0.010	1.000	0.000	0.000	0.600	0.000	0.000	0.762	0.762	0.762	0
472	2455	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	Indië	location	http://nl.dbpedia.org/resource/Indie_(computerspellen)	1.000	0.000	0.000	0.000	0.000	1.000	0.000	0.833	0.000	0.000	0.000	0.700	1.000	0.008	1.000	1.000	0.000	0.000	0.000	0.000	0.000	0.964	0.000	0
472	2456	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	Indië	location	http://nl.dbpedia.org/resource/Keizer_van_Indië	0.000	1.000	0.000	0.000	0.250	0.000	1.000	0.404	0.000	0.000	0.000	0.750	0.179	0.008	1.000	0.000	0.000	0.000	0.000	0.000	1.000	0.762	0.762	0
472	2457	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	Indië	location	http://nl.dbpedia.org/resource/Frans-Indië	0.000	1.000	0.000	0.000	0.000	0.000	0.750	0.530	0.000	0.000	0.000	0.800	0.179	0.007	1.000	0.000	0.000	0.600	0.000	0.000	1.000	0.000	0.000	0
472	2458	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	Indië	location	http://nl.dbpedia.org/resource/Deens-West-Indië	0.000	1.000	0.000	0.000	0.000	0.000	0.500	0.462	0.000	0.000	0.000	0.850	0.179	0.007	1.000	0.000	0.000	0.600	0.000	0.000	0.999	0.762	0.995	0
472	2459	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	Indië	location	http://nl.dbpedia.org/resource/Spaans-Oost-Indië	0.000	1.000	0.000	0.000	0.000	0.000	1.000	0.436	0.000	0.000	0.000	0.900	0.179	0.007	1.000	0.000	0.000	0.600	0.000	0.000	0.999	0.762	0.762	0
472	2460	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	Indië	location	http://nl.dbpedia.org/resource/Gouverneur-generaal_van_Nederlands-Indië	0.000	1.000	0.000	0.000	0.500	0.000	1.000	0.217	0.000	0.000	0.000	0.950	0.179	0.005	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.762	0.964	0
474	2461	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	Tijger	location	http://nl.dbpedia.org/resource/Tijger	1.000	0.000	0.000	0.000	0.000	0.000	0.600	0.762	0.000	0.000	0.000	0.050	1.000	0.479	1.000	0.000	0.964	0.000	0.000	0.000	0.762	0.000	0.762	0
474	2462	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	Tijger	location	http://nl.dbpedia.org/resource/Bengaalse_tijger	0.000	1.000	0.000	0.000	0.000	0.000	0.333	0.505	0.000	0.000	0.000	0.100	0.216	0.168	1.000	0.000	0.964	0.000	0.000	0.000	0.762	0.000	0.964	0
474	2463	http://resolver.kb.nl/resolve?urn=ddd:010220057:mpeg21:a0197:ocr	Tijger	location	http://nl.dbpedia.org/resource/Siberische_tijger	0.000	1.000	0.000	0.000	0.000	0.000	0.500	0.433	0.000	0.000	0.000	0.150	0.216	0.093	1.000	0.000	0.964	0.000	0.000	0.000	0.762	0.762	0.762	0
