id	ne	type	url	dpb	solr_pos	cand_pos	solr_score	cand_score	solr_inlinks	cand_inlinks	quotes	lang	main_title_exact_match	main_title_start_match	main_title_end_match	main_title_match	title_exact_match_fraction	title_start_match_fraction	title_end_match_fraction	title_match_fraction	title_exact_match_rel_fraction	title_start_match_rel_fraction	title_end_match_rel_fraction	title_match_rel_fraction	last_part_match_fraction	last_part_match_rel_fraction	mean_levenshtein_ratio	name_conflict	date_match	type_match	role_match	subject_match	entity_match	spec_match	label
347	Parijs	location	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Parijs-Tours	0.50000	0.40000	0.08371	0.08371	0.01168	0.01260	0	1	0	1	0	0	0.00000	0.00000	0.50000	0.00000	0.00000	0.00000	0.00395	0.00000	0.00000	0.00000	0.64052	0	0	0	0	-1	1	0	0
348	Parijs	location	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Racing_Club_de_France	0.55000	0.45000	0.05919	0.05919	0.01143	0.01233	0	1	0	0	0	0	0.00000	0.00000	0.07143	0.00000	0.00000	0.00000	0.00395	0.00000	0.53333	0.03162	0.40624	0	0	0	0	-1	1	0	0
349	Parijs	location	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Dakar-rally	0	0	0	0	0	0	0	0	0	0	0	0	0.00000	0.04545	0.00000	0.04545	0	0	0	0	0.00000	0	0	1	0	0	0	0	0	0	0
350	Parijs	location	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Gare_du_Nord_(Parijs)	0.65000	0.50000	0.08371	0.08371	0.01017	0.01096	0	1	0	0	0	0	0.00000	0.00000	0.00000	0.07692	0.00000	0.00000	0.00000	0.00791	0.03704	0.00395	0.39166	0	0	1	0	0	1	0	0
351	Parijs	location	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Notre-Dame_van_Parijs	0.70000	0.55000	0.35139	0.35139	0.00946	0.01020	0	1	0	0	1	0	0.00000	0.00000	0.10000	0.00000	0.00000	0.00000	0.00791	0.00000	0.61905	0.05138	0.34002	0	0	1	0	1	0	0	0
352	Parijs	location	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Station_Paris_Saint-Lazare	0	0	0	0	0	0	0	0	0	0	0	0	0.00000	0.00000	0.00000	0.06667	0	0	0	0	0.00000	0	0	1	0	0	0	0	0	0	0
353	Parijs	location	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Brussels_Cycling_Classic	0	0	0	0	0	0	0	0	0	0	0	0	0.00000	0.22222	0.00000	0.00000	0	0	0	0	0.00000	0	0	1	0	0	0	0	0	0	0
354	Parijs	location	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Opéra_Garnier	0.85000	0.60000	0.10252	0.10252	0.00774	0.00834	0	1	0	0	0	0	0.00000	0.11765	0.11765	0.00000	0.00000	0.00791	0.00791	0.00000	0.00000	0.00000	0.43361	0	0	0	0	1	1	0	0
355	Parijs	location	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Exposition_Universelle_(1900)	0.90000	0.65000	0.05919	0.05919	0.00718	0.00774	0	1	0	0	0	0	0.00000	0.00000	0.05882	0.00000	0.00000	0.00000	0.00395	0.00000	0.05556	0.00395	0.25991	0	0	0	0	0	0	0	0
356	Parijs	location	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Luchthaven_Parijs-Charles_de_Gaulle	0	0	0	0	0	0	0	0	0	0	0	1	0.00000	0.16667	0.00000	0.00000	0	0	0	0	0.00000	0	0	1	0	0	0	0	0	0	0
357	Parijs	location	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/16e_arrondissement	1.00000	0.70000	0.05919	0.05919	0.00668	0.00720	0	1	0	0	0	0	0.00000	0.00000	0.00000	0.07143	0.00000	0.00000	0.00000	0.00395	0.33333	0.01976	0.32270	0	0	0	0	0	0	0	0
358	Jan van Gent	person	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Gent	0	0	0	0	0	0	0	0	0	0	0	0	0.00000	0.00000	0.00000	0.00000	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
359	Jan van Gent	person	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Universiteit_Gent	0	0	0	0	0	0	0	0	0	0	0	0	0.00000	0.00000	0.00000	0.00000	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
360	Jan van Gent	person	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/AA_Gent	0	0	0	0	0	0	0	0	0	0	0	0	0.00000	0.00000	0.00000	0.00000	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
361	Jan van Gent	person	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Arrondissement_Gent	0	0	0	0	0	0	0	0	0	0	0	0	0.00000	0.00000	0.00000	0.00000	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
362	Jan van Gent	person	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Sas_van_Gent	0.25000	0.05000	0.04763	0.04763	0.01729	0.21324	0	1	0	0	0	0	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.07576	0.79167	0	0	-1	0	0	0	0	0
363	Jan van Gent	person	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Bisdom_Gent	0	0	0	0	0	0	0	0	0	0	0	0	0.00000	0.00000	0.00000	0.00000	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
364	Jan van Gent	person	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Pacificatie_van_Gent	0.35000	0.10000	0.04763	0.04763	0.01479	0.18235	0	1	0	0	0	0	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.42857	0.04545	0.52536	0	0	0	0	0	0	0	0
365	Jan van Gent	person	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Hogeschool_Gent	0	0	0	0	0	0	0	0	0	0	0	0	0.00000	0.00000	0.00000	0.00000	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
366	Jan van Gent	person	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Bavo_van_Gent	0.45000	0.15000	0.04763	0.04763	0.00930	0.11471	0	1	0	0	0	0	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.08333	0.01515	0.34926	0	0	0	0	-1	0	0	0
367	Jan van Gent	person	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Film_Fest_Gent	0.50000	0.20000	0.04763	0.04763	0.00799	0.09853	0	1	0	0	0	0	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.16667	0.01515	0.41581	0	0	0	0	1	0	0	0
368	Jan van Gent	person	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Jan_van_Gent	0.55000	0.25000	1.00000	1.00000	0.00704	0.08676	0	1	1	0	0	0	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.49566	0	0	0	0	-1	0	0	0
369	Jan van Gent	person	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Haven_van_Gent	0.60000	0.30000	0.04763	0.04763	0.00692	0.08529	0	1	0	0	0	0	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.25000	0.03030	0.53623	0	0	0	0	0	0	0	0
370	Jan van Gent	person	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Universitair_Ziekenhuis_Gent	0	0	0	0	0	0	0	0	0	0	0	0	0.00000	0.00000	0.00000	0.00000	0	0	0	0	0.00000	0	0	1	0	0	0	0	0	0	0
371	Jan van Gent	person	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Gerechtelijk_gebied_Gent	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00000	0	0	1	0	0	0	0	0	0	0
372	Jan van Gent	person	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Jan-van-gent	0.75000	0.35000	0.27818	0.27818	0.00525	0.06471	0	1	1	0	0	0	0.33333	0.00000	0.00000	0.00000	0.01515	0.00000	0.00000	0.00000	0.00000	0.00000	0.64103	0	0	0	0	0	0	0	0
373	Jan van Gent	person	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Koninklijke_Roeivereniging_Club_Gent	0	0	0	0	0	0	0	0	0	0	0	0	0.00000	0.00000	0.00000	0.00000	0	0	0	0	0.00000	0	0	1	0	0	0	0	0	0	0
374	Jan van Gent	person	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Lijst_van_bisschoppen_van_Gent	0.85000	0.40000	0.04763	0.04763	0.00465	0.05735	0	1	0	0	0	0	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.50000	0.01515	0.53571	0	0	0	0	-1	0	0	0
375	Jan van Gent	person	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Ineke_van_Gent	0.90000	0.45000	0.04763	0.04763	0.00417	0.05147	0	1	0	0	0	0	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.04545	0.76923	0	0	1	0	-1	0	0	0
376	Jan van Gent	person	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/FaculteitenKonvent_Gent	0	0	0	0	0	0	0	0	0	0	0	0	0.00000	0.00000	0.00000	0.00000	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
377	Jan van Gent	person	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Livinus_van_Gent	1.00000	0.50000	0.04763	0.04763	0.00370	0.04559	0	1	0	0	0	0	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.22222	0.03030	0.41601	0	0	1	0	0	0	0	0
378	Joop van den Broek	person	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Hans_van_den_Broek	0	0	0	0	0	0	0	0	0	0	0	0	0.00000	0.00000	0.00000	0.00000	0	0	0	0	0.00000	0	0	1	0	0	0	0	0	0	0
379	Joop van den Broek	person	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Broek_(kledingstuk)	0	0	0	0	0	0	0	0	0	0	0	0	0.00000	0.00000	0.00000	0.00000	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
380	Joop van den Broek	person	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Broek_(landschap)	0	0	0	0	0	0	0	0	0	0	0	0	0.00000	0.00000	0.00000	0.00000	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
381	Joop van den Broek	person	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Broek_(toponiem)	0	0	0	0	0	0	0	0	0	0	0	0	0.00000	0.00000	0.00000	0.00000	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
382	Joop van den Broek	person	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Hugo_van_den_Broek	0	0	0	0	0	0	0	0	0	0	0	0	0.00000	0.00000	0.00000	0.00000	0	0	0	0	0.00000	0	0	1	0	0	0	0	0	0	0
383	Joop van den Broek	person	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Het_Bossche_Broek	0	0	0	0	0	0	0	0	0	0	0	0	0.00000	0.00000	0.00000	0.00000	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
384	Joop van den Broek	person	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Jo_van_den_Broek	0	0	0	0	0	0	0	0	0	0	0	0	0.00000	0.00000	0.00000	0.00000	0	0	0	0	0.00000	0	0	1	1	0	0	0	0	0	0
385	Joop van den Broek	person	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Benjamin_van_den_Broek	0	0	0	0	0	0	0	0	0	0	0	0	0.00000	0.00000	0.00000	0.00000	0	0	0	0	0.00000	0	0	1	0	0	0	0	0	0	0
386	Joop van den Broek	person	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Broek_(Friesland)	0	0	0	0	0	0	0	0	0	0	0	0	0.00000	0.00000	0.00000	0.00000	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
387	Joop van den Broek	person	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Hendrik_van_den_Broek	0	0	0	0	0	0	0	0	0	0	0	0	0.00000	0.00000	0.00000	0.00000	0	0	0	0	0.00000	0	0	1	0	0	0	0	0	0	0
388	Joop van den Broek	person	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Jan_van_den_Broek	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00000	0	0	1	0	0	0	0	0	0	0
389	Joop van den Broek	person	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Aart_Broek	0	0	0	0	0	0	0	0	0	0	0	0	0.00000	0.00000	0.00000	0.00000	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
390	Joop van den Broek	person	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Arnhemse_Broek	0	0	0	0	0	0	0	0	0	0	0	0	0.00000	0.00000	0.00000	0.00000	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
391	Joop van den Broek	person	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Johannes_van_den_Broek	0	0	0	0	0	0	0	0	0	0	0	0	0.00000	0.00000	0.00000	0.00000	0	0	0	0	0.00000	0	0	1	0	0	0	0	0	0	0
392	Joop van den Broek	person	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Joachim_le_Sage_ten_Broek	0	0	0	0	0	0	0	0	0	0	0	0	0.00000	0.00000	0.00000	0.00000	0	0	0	0	0.00000	0	0	1	0	0	0	0	0	0	0
393	Joop van den Broek	person	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Cornelis_Andries_Gerardus_van_den_Broek	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00000	0	0	1	0	0	0	0	0	0	0
394	Joop van den Broek	person	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Broek_(De_Marne)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
395	Joop van den Broek	person	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/'t_Broek_(Mierlo)	0	0	0	0	0	0	0	0	0	0	0	0	0.00000	0.00000	0.00000	0.00000	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
396	Joop van den Broek	person	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Arnoldus_Johannes_Petrus_van_den_Broek	0	0	0	0	0	0	0	0	0	0	0	0	0.00000	0.00000	0.00000	0.00000	0	0	0	0	0.00000	0	0	1	0	0	0	0	0	0	0
397	Joop van den Broek	person	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Joop_van_den_Broek	1.00000	0.05000	1.00000	1.00000	0.01721	1.00000	0	1	1	0	0	0	0	0	0	0	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0	0	0	0	1	0	0	1
398	Willlain Foster	person	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Mark_Foster_(golfer)	0	0	0	0	0	0	0	0	0	0	0	0	0.00000	0.00000	0.00000	0.00000	0	0	0	0	0.00000	0	0	1	0	0	0	0	0	0	0
399	Willlain Foster	person	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Jodie_Foster	0	0	0	0	0	0	0	0	0	0	0	0	0.00000	0.00000	0.00000	0.00000	0	0	0	0	0.00000	0	0	1	0	0	0	0	0	0	0
400	Willlain Foster	person	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Norman_Foster_(architect)	0	0	0	0	0	0	0	0	0	0	0	0	0.00000	0.00000	0.00000	0.00000	0	0	0	0	0.00000	0	0	1	0	0	0	0	0	0	0
401	Willlain Foster	person	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Mark_Foster_(zwemmer)	0	0	0	0	0	0	0	0	0	0	0	0	0.00000	0.00000	0.00000	0.00000	0	0	0	0	0.00000	0	0	1	0	0	0	0	0	0	0
402	Willlain Foster	person	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/David_Foster_(musicus)	0	0	0	0	0	0	0	0	0	0	0	0	0.00000	0.00000	0.00000	0.00000	0	0	0	0	0.00000	0	0	1	0	0	0	0	0	0	0
403	Willlain Foster	person	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Sally_Foster	0	0	0	0	0	0	0	0	0	0	0	0	0.00000	0.00000	0.00000	0.00000	0	0	0	0	0.00000	0	0	1	0	0	0	0	0	0	0
404	Willlain Foster	person	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Bob_Foster	0	0	0	0	0	0	0	0	0	0	0	0	0.00000	0.00000	0.00000	0.00000	0	0	0	0	0.00000	0	0	1	0	0	0	0	0	0	0
405	Willlain Foster	person	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Ben_Foster_(acteur)	0	0	0	0	0	0	0	0	0	0	0	0	0.00000	0.00000	0.00000	0.00000	0	0	0	0	0.00000	0	0	1	0	0	0	0	0	0	0
406	Willlain Foster	person	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Greg_Foster	0	0	0	0	0	0	0	0	0	0	0	0	0.00000	0.00000	0.00000	0.00000	0	0	0	0	0.00000	0	0	1	0	0	0	0	0	0	0
407	Willlain Foster	person	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Stephen_Foster_(componist)	0	0	0	0	0	0	0	0	0	0	0	0	0.00000	0.00000	0.00000	0.00000	0	0	0	0	0.00000	0	0	1	0	0	0	0	0	0	0
408	Willlain Foster	person	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Steve_Foster	0	0	0	0	0	0	0	0	0	0	0	0	0.00000	0.00000	0.00000	0.00000	0	0	0	0	0.00000	0	0	1	1	0	0	0	0	0	0
409	Willlain Foster	person	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Mo_Foster	0	0	0	0	0	0	0	0	0	0	0	0	0.00000	0.00000	0.00000	0.00000	0	0	0	0	0.00000	0	0	1	0	0	0	0	0	0	0
410	Willlain Foster	person	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Hal_Foster	0	0	0	0	0	0	0	0	0	0	0	0	0.00000	0.00000	0.00000	0.00000	0	0	0	0	0.00000	0	0	1	0	0	0	0	0	0	0
411	Willlain Foster	person	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Ben_Foster_(voetballer)	0	0	0	0	0	0	0	0	0	0	0	0	0.00000	0.00000	0.00000	0.00000	0	0	0	0	0.00000	0	0	1	0	0	0	0	0	0	0
412	Willlain Foster	person	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Gloria_Foster	0	0	0	0	0	0	0	0	0	0	0	0	0.00000	0.00000	0.00000	0.00000	0	0	0	0	0.00000	0	0	1	0	0	0	0	0	0	0
413	Willlain Foster	person	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Meg_Foster	0	0	0	0	0	0	0	0	0	0	0	0	0.00000	0.00000	0.00000	0.00000	0	0	0	0	0.00000	0	0	1	0	0	0	0	0	0	0
414	Willlain Foster	person	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Tory_Foster	0	0	0	0	0	0	0	0	0	0	0	0	0.00000	0.00000	0.00000	0.00000	0	0	0	0	0.00000	0	0	1	0	0	0	0	0	0	0
415	Willlain Foster	person	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Gary_Foster_(producent)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00000	0	0	1	0	0	0	0	0	0	0
416	Willlain Foster	person	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Kat_Foster	0	0	0	0	0	0	0	0	0	0	0	0	0.00000	0.00000	0.00000	0.00000	0	0	0	0	0.00000	0	0	1	0	0	0	0	0	0	0
417	Willlain Foster	person	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Sara_Foster	0	0	0	0	0	0	0	0	0	0	0	0	0.00000	0.00000	0.00000	0.00000	0	0	0	0	0.00000	0	0	1	0	0	0	0	0	0	0
418	Nederlandse	other	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Nederland	0.05000	0.05000	1.00000	1.00000	0.64422	0.86479	0	1	0	0	0	0	0.02941	0.00000	0.00000	0.00000	0.01667	0.00000	0.00000	0.00000	0.05714	0.03333	0.56631	0	0	0	0	0	0	0	1
419	Nederlandse	other	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Nederlands	0.10000	0.10000	0.13035	0.13035	0.10072	0.13521	0	1	0	0	0	0	0.00000	0.04167	0.00000	0.00000	0.00000	0.01667	0.00000	0.00000	0.08000	0.03333	0.47575	0	0	0	0	0	0	0	0
420	Nederlandse	other	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Nederlandse_Top_40	0	0	0	0	0	0	0	0	0	1	0	0	0.00000	0.25000	0.00000	0.00000	0	0	0	0	0.00000	0	0	1	0	0	0	0	0	0	0
421	Nederlandse	other	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Limburg_(Nederland)	0	0	0	0	0	0	0	0	0	0	0	0	0.00000	0.00000	0.00000	0.08333	0	0	0	0	0.00000	0	0	1	0	0	0	0	0	0	0
422	Nederlandse	other	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Monument_(erfgoed)	0	0	0	0	0	0	0	0	0	0	0	0	0.00000	0.11111	0.00000	0.00000	0	0	0	0	0.00000	0	0	1	0	0	0	0	0	0	0
423	Nederlandse	other	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Republiek_der_Zeven_Verenigde_Nederlanden	0	0	0	0	0	0	0	0	0	0	0	0	0.00000	0.01887	0.00000	0.00000	0	0	0	0	0.00000	0	0	1	0	0	0	0	0	0	0
424	Nederlandse	other	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Nederlandse_gemeente	0	0	0	0	0	0	0	0	0	1	0	0	0.00000	0.16667	0.00000	0.00000	0	0	0	0	0.00000	0	0	1	0	0	0	0	0	0	0
425	Nederlandse	other	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Nederlandse_Spoorwegen	0	0	0	0	0	0	0	0	0	1	0	0	0.00000	0.23529	0.00000	0.05882	0	0	0	0	0.00000	0	0	1	0	0	0	0	0	0	0
426	Nederlandse	other	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Vereenigde_Oostindische_Compagnie	0	0	0	0	0	0	0	0	0	0	0	0	0.00000	0.03333	0.00000	0.00000	0	0	0	0	0.00000	0	0	1	0	0	0	0	0	0	0
427	Nederlandse	other	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Nederlandse_Hervormde_Kerk	0	0	0	0	0	0	0	0	0	1	0	0	0.00000	0.08000	0.00000	0.00000	0	0	0	0	0.00000	0	0	1	0	0	0	0	0	0	0
428	Nederlandse	other	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Folk	0	0	0	0	0	0	0	0	0	0	0	0	0.00000	0.03030	0.00000	0.00000	0	0	0	0	0.00000	0	0	1	0	0	0	0	0	0	0
429	Nederlandse	other	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Koninklijke_Nederlandse_Voetbalbond	0	0	0	0	0	0	0	0	0	0	0	1	0.00000	0.06667	0.00000	0.20000	0	0	0	0	0.00000	0	0	1	0	0	0	0	0	0	0
